trade_number,timestamp,symbol,action,signal,quantity,price,commission,pnl,return_pct
53,2025-04-21T15:35:00-04:00,TSLA,BUY,Breakout > $225.22 | ADX=22.3 | RSI=64.4 | Vol spike 1.5x | SPY bullish | SL=$225.27 | TP=$227.49,439,226.01,1.0,,
54,2025-04-22T09:30:00-04:00,TSLA,SELL,Take profit hit at $231.83 (TP: $227.49),439,231.83,1.0,2553.9800000000096,2.5740734749528387
55,2025-04-22T09:40:00-04:00,TSLA,BUY,Breakout > $233.55 | ADX=36.9 | RSI=93.4 | Vol spike 1.5x | SPY bullish | SL=$232.76 | TP=$237.14,425,234.22,1.0,,
56,2025-04-22T10:15:00-04:00,TSLA,SELL,Price $236.25 < 5-SMA $236.74,425,236.25,1.0,861.7500000000005,0.8656932326748343
57,2025-04-22T12:00:00-04:00,TSLA,BUY,Breakout > $239.53 | ADX=40.2 | RSI=77.1 | Vol spike 1.5x | SPY bullish | SL=$239.52 | TP=$242.88,414,240.64,1.0,,
58,2025-04-22T12:30:00-04:00,TSLA,SELL,Price $241.51 < 5-SMA $241.89,414,241.51,1.0,359.1800000000019,0.3605285208794996
59,2025-04-24T15:50:00-04:00,TSLA,BUY,Breakout > $257.99 | ADX=20.8 | RSI=59.3 | Vol spike 1.5x | SPY bullish | SL=$258.01 | TP=$260.50,385,258.84,1.0,,
60,2025-04-25T09:30:00-04:00,TSLA,SELL,Take profit hit at $262.03 (TP: $260.50),385,262.03,1.0,1227.1499999999992,1.2314057382313268
61,2025-04-25T09:35:00-04:00,TSLA,BUY,Breakout > $263.66 | ADX=26.8 | RSI=84.9 | Vol spike 1.5x | SPY bullish | SL=$262.94 | TP=$266.94,377,264.27,1.0,,
62,2025-04-25T09:50:00-04:00,TSLA,SELL,Stop loss hit at $261.76 (SL: $262.94),377,261.76,1.0,-947.2699999999966,-0.9507803762270647
63,2025-04-25T10:05:00-04:00,TSLA,BUY,Breakout > $265.26 | ADX=43.4 | RSI=83.6 | Vol spike 1.5x | SPY bullish | SL=$265.22 | TP=$271.46,373,267.3,1.0,,
64,2025-04-25T10:30:00-04:00,TSLA,SELL,Take profit hit at $274.43 (TP: $271.46),373,274.43,1.0,2658.4899999999984,2.6663851664779394
65,2025-04-25T10:35:00-04:00,TSLA,BUY,Breakout > $274.97 | ADX=54.1 | RSI=87.0 | Vol spike 1.5x | SPY bullish | SL=$272.29 | TP=$281.15,363,275.24,1.0,,
66,2025-04-25T10:55:00-04:00,TSLA,SELL,Price $275.12 < 5-SMA $276.30,363,275.12,1.0,-44.56000000000165,-0.04459874739173558
67,2025-04-28T09:30:00-04:00,TSLA,BUY,Breakout > $286.01 | ADX=29.8 | RSI=65.3 | Vol spike 1.5x | SPY bullish | SL=$287.76 | TP=$292.44,345,289.32,1.0,,
68,2025-04-28T09:45:00-04:00,TSLA,SELL,Take profit hit at $293.35 (TP: $292.44),345,293.35,1.0,1389.3500000000101,1.3919055385688226
69,2025-04-28T15:50:00-04:00,TSLA,BUY,Breakout > $285.34 | ADX=57.1 | RSI=80.2 | Vol spike 1.5x | SPY bullish | SL=$284.67 | TP=$288.32,350,285.89,1.0,,
70,2025-04-29T09:35:00-04:00,TSLA,SELL,Stop loss hit at $280.41 (SL: $284.67),350,280.41,1.0,-1918.9999999999864,-1.9178013741411482
71,2025-04-29T15:30:00-04:00,TSLA,BUY,Breakout > $286.87 | ADX=20.4 | RSI=75.8 | Vol spike 1.5x | SPY bullish | SL=$287.28 | TP=$289.81,346,288.12,1.0,,
72,2025-04-29T15:45:00-04:00,TSLA,SELL,Take profit hit at $290.50 (TP: $289.81),346,290.5,1.0,822.4799999999984,0.8250333130973722
73,2025-04-29T15:50:00-04:00,TSLA,BUY,Breakout > $290.52 | ADX=32.8 | RSI=93.2 | Vol spike 1.5x | SPY bullish | SL=$291.45 | TP=$294.71,342,292.54,1.0,,
74,2025-04-30T09:30:00-04:00,TSLA,SELL,Stop loss hit at $278.87 (SL: $291.45),342,278.87,1.0,-4676.140000000006,-4.6738180471941595
75,2025-04-30T15:10:00-04:00,TSLA,BUY,Breakout > $281.16 | ADX=23.4 | RSI=65.7 | Vol spike 1.5x | SPY bullish | SL=$280.48 | TP=$284.30,353,281.75,1.0,,
76,2025-04-30T15:25:00-04:00,TSLA,SELL,Price $281.40 < 5-SMA $281.49,353,281.4,1.0,-124.55000000000803,-0.1252277954428424
77,2025-05-01T09:30:00-04:00,TSLA,BUY,Breakout > $284.45 | ADX=30.0 | RSI=77.8 | Vol spike 1.5x | SPY bullish | SL=$284.27 | TP=$289.15,348,285.9,1.0,,
78,2025-05-01T09:50:00-04:00,TSLA,SELL,Price $284.87 < 5-SMA $285.04,348,284.87,1.0,-359.4399999999905,-0.3612672899525706
79,2025-05-01T10:30:00-04:00,TSLA,BUY,Breakout > $287.22 | ADX=31.7 | RSI=63.9 | Vol spike 1.5x | SPY bullish | SL=$286.12 | TP=$293.65,344,288.63,1.0,,
80,2025-05-01T11:00:00-04:00,TSLA,SELL,Price $288.21 < 5-SMA $288.63,344,288.21,1.0,-145.48000000000548,-0.14652070727967154
81,2025-05-02T12:35:00-04:00,TSLA,BUY,Breakout > $290.33 | ADX=41.2 | RSI=79.6 | Vol spike 1.5x | SPY bullish | SL=$290.26 | TP=$294.34,341,291.62,1.0,,
82,2025-05-02T13:10:00-04:00,TSLA,SELL,Price $291.65 < 5-SMA $292.54,341,291.65,1.0,9.229999999990696,0.009281659862453138
83,2025-05-05T14:30:00-04:00,TSLA,BUY,Breakout > $282.05 | ADX=44.9 | RSI=68.0 | Vol spike 1.5x | SPY bullish | SL=$282.04 | TP=$284.28,351,282.79,1.0,,
84,2025-05-05T14:45:00-04:00,TSLA,SELL,Price $282.55 < 5-SMA $282.63,351,282.55,1.0,-85.24000000000319,-0.08587522764642658
85,2025-05-08T09:30:00-04:00,TSLA,BUY,Breakout > $277.25 | ADX=21.8 | RSI=76.9 | Vol spike 1.5x | SPY bullish | SL=$282.46 | TP=$288.79,349,284.57,1.0,,
86,2025-05-08T09:50:00-04:00,TSLA,SELL,Price $283.36 < 5-SMA $284.54,349,283.36,1.0,-423.28999999999286,-0.4262055442666578
87,2025-05-08T11:25:00-04:00,TSLA,BUY,Breakout > $286.20 | ADX=34.2 | RSI=83.8 | Vol spike 1.5x | SPY bullish | SL=$285.26 | TP=$289.49,346,286.67,1.0,,
88,2025-05-08T12:00:00-04:00,TSLA,SELL,Price $288.68 < 5-SMA $288.96,346,288.68,1.0,694.4599999999969,0.7001393907095546
89,2025-05-09T09:30:00-04:00,TSLA,BUY,Breakout > $289.79 | ADX=20.6 | RSI=73.4 | Vol spike 1.5x | SPY bullish | SL=$294.83 | TP=$300.49,335,296.72,1.0,,
90,2025-05-09T09:55:00-04:00,TSLA,SELL,Take profit hit at $303.20 (TP: $300.49),335,303.2,1.0,2169.799999999987,2.1828490717509137
91,2025-05-09T10:00:00-04:00,TSLA,BUY,Breakout > $303.70 | ADX=33.6 | RSI=81.8 | Vol spike 1.5x | SPY bullish | SL=$302.54 | TP=$310.82,326,305.3,1.0,,
92,2025-05-09T10:15:00-04:00,TSLA,SELL,Price $304.22 < 5-SMA $304.74,326,304.22,1.0,-353.0799999999948,-0.3547515894896701
93,2025-05-12T09:30:00-04:00,TSLA,BUY,Breakout > $299.62 | ADX=37.4 | RSI=88.1 | Vol spike 1.5x | SPY bullish | SL=$313.16 | TP=$321.20,315,315.84,1.0,,
94,2025-05-12T09:40:00-04:00,TSLA,SELL,Stop loss hit at $313.05 (SL: $313.16),315,313.05,1.0,-879.8499999999885,-0.8843549038803552
95,2025-05-13T10:00:00-04:00,TSLA,BUY,Breakout > $321.60 | ADX=44.6 | RSI=73.4 | Vol spike 1.5x | SPY bullish | SL=$321.63 | TP=$327.45,307,323.57,1.0,,
96,2025-05-13T10:20:00-04:00,TSLA,SELL,Price $322.20 < 5-SMA $323.64,307,322.2,1.0,-421.5900000000014,-0.42440383989891517
97,2025-05-13T12:50:00-04:00,TSLA,BUY,Breakout > $324.20 | ADX=25.0 | RSI=73.9 | Vol spike 1.5x | SPY bullish | SL=$323.98 | TP=$327.03,306,325.0,1.0,,
98,2025-05-13T13:15:00-04:00,TSLA,SELL,Take profit hit at $327.51 (TP: $327.03),306,327.51,1.0,767.0599999999972,0.7712944062905323
99,2025-05-13T13:20:00-04:00,TSLA,BUY,Breakout > $327.95 | ADX=45.5 | RSI=88.8 | Vol spike 1.5x | SPY bullish | SL=$327.00 | TP=$330.61,303,328.2,1.0,,
100,2025-05-13T13:30:00-04:00,TSLA,SELL,Take profit hit at $331.65 (TP: $330.61),303,331.65,1.0,1044.3499999999965,1.0501721544241238
101,2025-05-13T13:35:00-04:00,TSLA,BUY,Breakout > $331.74 | ADX=56.4 | RSI=95.8 | Vol spike 1.5x | SPY bullish | SL=$331.33 | TP=$335.86,299,332.84,1.0,,
102,2025-05-13T14:00:00-04:00,TSLA,SELL,Price $333.21 < 5-SMA $334.22,299,333.21,1.0,109.63000000000136,0.11015858495404486
103,2025-05-14T09:30:00-04:00,TSLA,BUY,Breakout > $337.59 | ADX=31.9 | RSI=70.5 | Vol spike 1.5x | SPY bullish | SL=$340.09 | TP=$346.15,291,342.11,1.0,,
104,2025-05-14T09:40:00-04:00,TSLA,SELL,Stop loss hit at $339.14 (SL: $340.09),291,339.14,1.0,-865.2700000000079,-0.869137575296319
105,2025-05-14T11:35:00-04:00,TSLA,BUY,Breakout > $344.64 | ADX=25.1 | RSI=77.4 | Vol spike 1.5x | SPY bullish | SL=$347.13 | TP=$352.86,285,349.04,1.0,,
106,2025-05-14T11:50:00-04:00,TSLA,SELL,Stop loss hit at $347.01 (SL: $347.13),285,347.01,1.0,-579.5500000000084,-0.5825946395864873
107,2025-05-14T14:50:00-04:00,TSLA,BUY,Breakout > $349.30 | ADX=31.4 | RSI=71.4 | Vol spike 1.5x | SPY bullish | SL=$348.52 | TP=$352.60,284,349.88,1.0,,
108,2025-05-14T14:55:00-04:00,TSLA,SELL,Stop loss hit at $348.36 (SL: $348.52),284,348.36,1.0,-432.67999999999483,-0.435436662422459
109,2025-05-16T15:55:00-04:00,TSLA,BUY,Breakout > $349.43 | ADX=21.6 | RSI=66.9 | Vol spike 1.5x | SPY bullish | SL=$348.97 | TP=$351.45,284,349.8,1.0,,
110,2025-05-19T09:30:00-04:00,TSLA,SELL,Stop loss hit at $334.38 (SL: $348.97),284,334.38,1.0,-4380.280000000004,-4.409195504115997
111,2025-05-20T09:30:00-04:00,TSLA,BUY,Breakout > $342.77 | ADX=40.6 | RSI=85.6 | Vol spike 1.5x | SPY bullish | SL=$350.93 | TP=$355.82,281,352.56,1.0,,
112,2025-05-20T09:40:00-04:00,TSLA,SELL,Stop loss hit at $350.08 (SL: $350.93),281,350.08,1.0,-697.8800000000051,-0.7044286505065744
113,2025-05-20T12:45:00-04:00,TSLA,BUY,Breakout > $350.50 | ADX=44.0 | RSI=78.0 | Vol spike 1.5x | SPY bullish | SL=$350.50 | TP=$353.93,281,351.64,1.0,,
114,2025-05-20T12:55:00-04:00,TSLA,SELL,Price $350.74 < 5-SMA $350.77,281,350.74,1.0,-253.8999999999936,-0.2569530129182835
115,2025-05-20T14:05:00-04:00,TSLA,BUY,Breakout > $352.15 | ADX=31.4 | RSI=61.1 | Vol spike 1.5x | SPY bullish | SL=$351.26 | TP=$354.65,281,352.39,1.0,,
116,2025-05-20T14:20:00-04:00,TSLA,SELL,Price $352.24 < 5-SMA $352.78,281,352.24,1.0,-43.14999999999361,-0.043575915354257665
117,2025-05-22T13:40:00-04:00,TSLA,BUY,Breakout > $345.13 | ADX=31.7 | RSI=77.9 | Vol spike 1.5x | SPY bullish | SL=$344.89 | TP=$347.78,286,345.85,1.0,,
118,2025-05-22T13:50:00-04:00,TSLA,SELL,Stop loss hit at $344.86 (SL: $344.89),286,344.86,1.0,-284.1400000000026,-0.2872593492737664
119,2025-05-22T14:35:00-04:00,TSLA,BUY,Breakout > $346.00 | ADX=33.3 | RSI=63.9 | Vol spike 1.5x | SPY bullish | SL=$345.22 | TP=$347.69,286,346.04,1.0,,
120,2025-05-22T15:20:00-04:00,TSLA,SELL,Price $346.44 < 5-SMA $346.75,286,346.44,1.0,113.3999999999935,0.11458198189240278
121,2025-05-23T13:10:00-04:00,TSLA,BUY,Breakout > $341.11 | ADX=34.6 | RSI=80.7 | Vol spike 1.5x | SPY bullish | SL=$340.11 | TP=$343.17,290,341.13,1.0,,
122,2025-05-23T13:40:00-04:00,TSLA,SELL,Price $341.84 < 5-SMA $342.31,290,341.84,1.0,204.89999999999407,0.20711886439424967
123,2025-05-27T09:30:00-04:00,TSLA,BUY,Breakout > $341.77 | ADX=39.2 | RSI=79.1 | Vol spike 1.5x | SPY bullish | SL=$350.36 | TP=$356.07,281,352.26,1.0,,
124,2025-05-27T09:50:00-04:00,TSLA,SELL,Price $352.12 < 5-SMA $352.74,281,352.12,1.0,-40.33999999999617,-0.040753213129198364
125,2025-05-27T10:00:00-04:00,TSLA,BUY,Breakout > $354.55 | ADX=50.5 | RSI=84.8 | Vol spike 1.5x | SPY bullish | SL=$352.55 | TP=$360.71,278,355.27,1.0,,
126,2025-05-27T10:20:00-04:00,TSLA,SELL,Price $355.89 < 5-SMA $356.13,278,355.89,1.0,171.36000000000126,0.17350089696804882
127,2025-05-27T12:10:00-04:00,TSLA,BUY,Breakout > $357.79 | ADX=36.2 | RSI=75.1 | Vol spike 1.5x | SPY bullish | SL=$357.95 | TP=$361.14,275,359.01,1.0,,
128,2025-05-27T12:25:00-04:00,TSLA,SELL,Price $358.31 < 5-SMA $358.36,275,358.31,1.0,-193.49999999999687,-0.19599154248382245
129,2025-05-27T12:55:00-04:00,TSLA,BUY,Breakout > $360.18 | ADX=51.9 | RSI=82.1 | Vol spike 1.5x | SPY bullish | SL=$359.67 | TP=$362.42,274,360.59,1.0,,
130,2025-05-27T13:20:00-04:00,TSLA,SELL,Take profit hit at $362.66 (TP: $362.42),274,362.66,1.0,566.1800000000137,0.5730412521282462
131,2025-05-28T14:00:00-04:00,TSLA,BUY,Breakout > $363.11 | ADX=29.5 | RSI=71.8 | Vol spike 1.5x | SPY bullish | SL=$362.62 | TP=$364.90,272,363.38,1.0,,
132,2025-05-28T14:15:00-04:00,TSLA,SELL,Stop loss hit at $362.20 (SL: $362.62),272,362.2,1.0,-321.96000000000186,-0.32573738096461996
133,2025-06-02T15:20:00-04:00,TSLA,BUY,Breakout > $341.85 | ADX=47.8 | RSI=76.0 | Vol spike 1.5x | SPY bullish | SL=$341.73 | TP=$344.04,289,342.5,1.0,,
134,2025-06-02T15:30:00-04:00,TSLA,SELL,Price $341.79 < 5-SMA $341.87,289,341.79,1.0,-206.1899999999941,-0.20830744518025132
135,2025-06-03T09:30:00-04:00,TSLA,BUY,Breakout > $343.06 | ADX=48.9 | RSI=81.3 | Vol spike 1.5x | SPY bullish | SL=$343.80 | TP=$347.79,287,345.13,1.0,,
136,2025-06-03T10:00:00-04:00,TSLA,SELL,Take profit hit at $349.11 (TP: $347.79),287,349.11,1.0,1141.2600000000052,1.1521674540709494
137,2025-06-09T13:45:00-04:00,TSLA,BUY,Breakout > $298.00 | ADX=43.5 | RSI=79.5 | Vol spike 1.5x | SPY bullish | SL=$297.99 | TP=$300.82,331,298.93,1.0,,
138,2025-06-09T14:05:00-04:00,TSLA,SELL,Price $299.23 < 5-SMA $299.39,331,299.23,1.0,98.30000000000376,0.09934628527260929
139,2025-06-09T15:00:00-04:00,TSLA,BUY,Breakout > $300.95 | ADX=47.8 | RSI=62.4 | Vol spike 1.5x | SPY bullish | SL=$300.64 | TP=$303.82,328,301.7,1.0,,
140,2025-06-09T15:30:00-04:00,TSLA,SELL,Take profit hit at $304.69 (TP: $303.82),328,304.69,1.0,979.720000000003,0.9900301742344809
141,2025-06-09T15:35:00-04:00,TSLA,BUY,Breakout > $304.90 | ADX=44.8 | RSI=89.4 | Vol spike 1.5x | SPY bullish | SL=$305.45 | TP=$309.50,323,306.8,1.0,,
142,2025-06-10T09:30:00-04:00,TSLA,SELL,Take profit hit at $312.30 (TP: $309.50),323,312.3,1.0,1775.5,1.7916716281153693
143,2025-06-10T14:55:00-04:00,TSLA,BUY,Breakout > $323.40 | ADX=26.7 | RSI=73.3 | Vol spike 1.5x | SPY bullish | SL=$322.89 | TP=$326.98,306,324.25,1.0,,
144,2025-06-10T15:35:00-04:00,TSLA,SELL,Take profit hit at $327.26 (TP: $326.98),306,327.26,1.0,920.0599999999972,0.927278865971586
145,2025-06-11T09:30:00-04:00,TSLA,BUY,Breakout > $327.83 | ADX=49.1 | RSI=83.2 | Vol spike 1.5x | SPY bullish | SL=$331.28 | TP=$337.16,298,333.24,1.0,,
146,2025-06-11T09:50:00-04:00,TSLA,SELL,Price $331.44 < 5-SMA $332.63,298,331.44,1.0,-537.4000000000034,-0.541152786342733
147,2025-06-12T12:00:00-04:00,TSLA,BUY,Breakout > $328.75 | ADX=23.3 | RSI=67.4 | Vol spike 1.5x | SPY bullish | SL=$328.06 | TP=$333.44,301,329.85,1.0,,
148,2025-06-12T12:15:00-04:00,TSLA,SELL,Price $328.72 < 5-SMA $328.90,301,328.72,1.0,-341.12999999999863,-0.34358370301508084
149,2025-06-13T12:20:00-04:00,TSLA,BUY,Breakout > $321.50 | ADX=42.6 | RSI=70.4 | Vol spike 1.5x | SPY bullish | SL=$323.39 | TP=$328.04,306,324.94,1.0,,
150,2025-06-13T12:50:00-04:00,TSLA,SELL,Take profit hit at $328.44 (TP: $328.04),306,328.44,1.0,1070.0,1.0761053915494951
151,2025-06-13T12:55:00-04:00,TSLA,BUY,Breakout > $328.71 | ADX=54.6 | RSI=85.7 | Vol spike 1.5x | SPY bullish | SL=$327.85 | TP=$333.37,302,329.69,1.0,,
152,2025-06-13T13:30:00-04:00,TSLA,SELL,Price $330.96 < 5-SMA $331.46,302,330.96,1.0,382.5399999999945,0.3842021352776326
153,2025-06-18T09:55:00-04:00,TSLA,BUY,Breakout > $323.60 | ADX=31.7 | RSI=75.5 | Vol spike 1.5x | SPY bullish | SL=$322.18 | TP=$327.18,307,323.85,1.0,,
154,2025-06-18T10:15:00-04:00,TSLA,SELL,Price $322.84 < 5-SMA $323.59,307,322.84,1.0,-311.07000000001466,-0.3128754477713794
